id,title,description,condition,price,availability,link,image link,gtin,mpn,brand,google product category,shipping weight,sale price,sale price effective date,additional image link,product type
C5133U-AA,Religious Path Wall Calendar,"A religious calendar card featuring a bible verse and an inspirational photograph. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 calendars ordered.&nbsp; Full calendar size is 7.375&quot; x 16.25&quot;, folds to fit in a 7.5&quot; x 5.5&quot; envelope.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Religious_Path_Wall_Calendar_C5133U,https://postycards.com/images/fck/Exterior/2015%20Cal/C5133.jpg,,C5133U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
C5137U-AA,Floral Field Wall Calendar,"This 2016 calendar card features a beautiful field of flowers and is printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 calendars ordered.&nbsp; Full calendar size is 7.375&quot; x 16.25&quot;, folds to fit in a 7.5&quot; x 5.5&quot; envelope.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Floral_Field_Wall_Calendar_C5137U,https://postycards.com/images/fck/Exterior/2015%20Cal/C5137.jpg,,C5137U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
C5138U-AA,Coral Reef Wall Calendar,"This tropical calendar card features a brightly colored coral reef. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 calendars ordered.&nbsp; Full calendar size is 7.375&quot; x 16.25&quot;, folds to fit in a 7.5&quot; x 5.5&quot; envelope.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Coral_Reef_Wall_Calendar_C5138U,https://postycards.com/images/fck/Exterior/2015%20Cal/C5138.jpg,,C5138U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
C5139U-AA,Nostalgic Truck Wall Calendar,"A nostalgic calendar card featuring a truck and old time gas station. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 calendars ordered.&nbsp; Full calendar size is 7.375&quot; x 16.25&quot;, folds to fit in a 7.5&quot; x 5.5&quot; envelope.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Nostalgic_Truck_Wall_Calendar_C5139U,https://postycards.com/images/fck/Exterior/2015%20Cal/C5139.jpg,,C5139U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
D5140U-AA,O Canada Wall Calendar,"A business calendar card featuring the Canadian maple leaf. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 calendars ordered.&nbsp; Full calendar size is 7.375&quot; x 16.25&quot;, folds to fit in a 7.5&quot; x 5.5&quot; envelope.",New,30.00 USD,in stock,https://postycards.com/catalog/product/O_Canada_Wall_Calendar_D5140U,https://postycards.com/images/fck/Exterior/2015%20Cal/D5140.jpg,,D5140U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
D5141U-AA,Red Canoes Wall Calendar,"This beautiful scenic calendar card features red canoes on Lake Louise in Alberta, Canada. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 calendars ordered.&nbsp; Full calendar size is 7.375&quot; x 16.25&quot;, folds to fit in a 7.5&quot; x 5.5&quot; envelope.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Red_Canoes_Wall_Calendar_D5141U,https://postycards.com/images/fck/Exterior/2015%20Cal/D5141.jpg,,D5141U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
D5142U-AA,Auto Wall Calendar,"An automotive calendar card featuring a 1969 Camaro. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 calendars ordered.&nbsp; Full calendar size is 7.375&quot; x 16.25&quot;, folds to fit in a 7.5&quot; x 5.5&quot; envelope.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Auto_Wall_Calendar_D5142U,https://postycards.com/images/fck/Exterior/2015%20Cal/D5142.jpg,,D5142U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
D5143U-AA,Golf Wall Calendar,"A perfect calendar card for the golf enthusiast, printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 calendars ordered.&nbsp; Full calendar size is 7.375&quot; x 16.25&quot;, folds to fit in a 7.5&quot; x 5.5&quot; envelope.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Golf_Wall_Calendar_D5143U,https://postycards.com/images/fck/Exterior/2015%20Cal/D5143.jpg,,D5143U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
D5144U-AA,Growing Cash Wall Calendar,"A business calendar card perfect for the financial industry. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 calendars ordered.&nbsp; Full calendar size is 7.375&quot; x 16.25&quot;, folds to fit in a 7.5&quot; x 5.5&quot; envelope.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Growing_Cash_Wall_Calendar_D5144U,https://postycards.com/images/fck/Exterior/2015%20Cal/D5144.jpg,,D5144U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
D5145U-AA,Stock Market Wall Calendar,"This financial calendar card features images of money and the stock market. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 calendars ordered.&nbsp; Full calendar size is 7.375&quot; x 16.25&quot;, folds to fit in a 7.5&quot; x 5.5&quot; envelope.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Stock_Market_Wall_Calendar_D5145U,https://postycards.com/images/fck/Exterior/2015%20Cal/D5145.jpg,,D5145U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
D5146U-AA,Stock Exchange Wall Calendar,"This financial calendar card features the New York Stock Exchange with the American flag. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 calendars ordered.&nbsp; Full calendar size is 7.375&quot; x 16.25&quot;, folds to fit in a 7.5&quot; x 5.5&quot; envelope.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Stock_Exchange_Wall_Calendar_D5146U,https://postycards.com/images/fck/Exterior/2015%20Cal/D5146.jpg,,D5146U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
D5147U-AA,Scenic Porch Wall Calendar,"The peaceful scene on this calendar card will make your clients feel like they are there. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 calendars ordered.&nbsp; Full calendar size is 7.375&quot; x 16.25&quot;, folds to fit in a 7.5&quot; x 5.5&quot; envelope.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Scenic_Porch_Wall_Calendar_D5147U,https://postycards.com/images/fck/Exterior/2015%20Cal/D5147.jpg,,D5147U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
D5148U-AA,Starry Night Wall Calendar,"This calendar card features a dramatic nighttime scene and is printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 calendars ordered.&nbsp; Full calendar size is 7.375&quot; x 16.25&quot;, folds to fit in a 7.5&quot; x 5.5&quot; envelope.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Starry_Night_Wall_Calendar_D5148U,https://postycards.com/images/fck/Exterior/2015%20Cal/D5148.jpg,,D5148U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1227U-AA,Thanksgiving Farm,"A warm Thanksgiving scene painted by Posty Cards' artist Ann M. Featuring 30% recycled, FSC&reg; certified paper and gold foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.
 
 &nbsp;",New,30.00 USD,in stock,https://postycards.com/catalog/product/Thanksgiving_Farm_H1227U,https://postycards.com/images/fck/Exterior/Via%20Felt/H1227.jpg,,H1227U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1239KW-AA,Organic Autumn,"This organic autumn tree will help to portray an eco-friendly image. Printed with soy ink on 30% recycled, FSC&reg; certified paper.
 
 Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.
 
 &nbsp;",New,30.00 USD,in stock,https://postycards.com/catalog/product/Organic_Autumn_H1239KW,https://postycards.com/images/fck/Exterior/2011%20TG/H1239.jpg,,H1239KW-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1241KW-AA,Happy Thanksgiving,"A bold Thanksgiving card printed with soy ink on 100% recycled, FSC&reg; certified paper.
 
 Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Happy_Thanksgiving_H1241KW,https://postycards.com/images/fck/Exterior/2011%20TG/H1241.jpg,,H1241KW-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1287U-AA,Peace for All Nations,"An international holiday card featuring silver holographic sparkle foil embossing. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Peace_for_All_Nations_H1287U,https://postycards.com/images/fck/Exterior/2011%20Hol/H1287.jpg,,H1287U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1289U-AA,Holiday Tradition,"A business holiday card that showcases a lovely home surrounded by snow, perfect for anyone in real estate or insurance. Featuring FSC&reg; certified paper and red foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.
 
 &nbsp;",New,30.00 USD,in stock,https://postycards.com/catalog/product/Holiday_Tradition_H1289U,https://postycards.com/images/fck/Exterior/2011%20Hol/H1289.jpg,,H1289U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1291U-AA,Golden Gate Greetings,"This holiday card features a breathtaking photograph of the Golden Gate Bridge and gold foil embossing. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Golden_Gate_Greetings_H1291U,https://postycards.com/images/fck/Exterior/2011%20Hol/H1291.jpg,,H1291U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1292U-AA,Wall Street Holiday Glow,"A financial holiday card with a photo of a very patriotic New York Stock Exchange. Featuring silver glitter foil embossing and FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Wall_Street_Holiday_Glow_H1292U,https://postycards.com/images/fck/Exterior/2011%20Hol/H1292.jpg,,H1292U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1293U-AA,Winter Farm,"A lovely watercolor farm painted by Posty Cards' artist Ann M. Featuring 40% recycled paper and silver foil stamping.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Winter_Farm_H1293U,https://postycards.com/images/fck/Exterior/2011%20Hol/H1293.jpg,,H1293U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1294U-AA,Retro New Year,"A New Year's card with a retro design featuring clear holographic glitter foil embossing. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Retro_New_Year_H1294U,https://postycards.com/images/fck/Exterior/2011%20Hol/H1294.jpg,,H1294U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1295U-AA,Holiday Construction,"A holiday card for the construction industry featuring silver foil embossed nails that spell out Happy Holidays. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Holiday_Construction_H1295U,https://postycards.com/images/fck/Exterior/2011%20Hol/H1295.jpg,,H1295U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1296U-AA,Season's Medical,"A beautiful holiday card for the medical industry featuring silver foil embossing and printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Seasons_Medical_H1296U,https://postycards.com/images/fck/Exterior/2011%20Hol/H1296.jpg,,H1296U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1297U-AA,Red Bow Wreath,"This holiday card features a festive holiday wreath with a red bow and gold foil embossing. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Red_Bow_Wreath_H1297U,https://postycards.com/images/fck/Exterior/2011%20Hol/H1297.jpg,,H1297U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1298U-AA,Winter Frost,"A season's greetings card with a frosty winter tree and featuring silver holographic foil embossing. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Winter_Frost_H1298U,https://postycards.com/images/fck/Exterior/2011%20Hol/H1298.jpg,,H1298U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1299U-AA,Financial Wreath,"An elegant holiday card for the financial industry featuring a bull and bear wreath and silver foil embossing. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Financial_Wreath_H1299U,https://postycards.com/images/fck/Exterior/2011%20Hol/H1299.jpg,,H1299U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1300U-AA,Behold the Lamb,"A classic painting of Mary and baby Jesus featuring gold foil embossing and FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Behold_the_Lamb_H1300U,https://postycards.com/images/fck/Exterior/2011%20Hol/H1300.jpg,,H1300U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1301U-AA,Toothbrush Tree,"A dental holiday card with toothbrushes designed to look like a Christmas tree. Featuring silver holographic foil embossing and FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Toothbrush_Tree_H1301U,https://postycards.com/images/fck/Exterior/2011%20Hol/H1301.jpg,,H1301U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1303D-AA,Traditional New Year,"A sophisticated navy blue New Year's card featuring silver foil embossing and FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Traditional_New_Year_H1303D,https://postycards.com/images/fck/Exterior/2011%20Hol/H1303.jpg,,H1303D-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1304D-AA,Holiday Thank You,"This lovely thank you card features a subtle holiday design and gold foil embossing. Don't forget to say thank you to employees, clients and customers during the holiday season! Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Holiday_Thank_You_H1304D,https://postycards.com/images/fck/Exterior/2011%20Hol/H1304.jpg,,H1304D-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1324KW-AA,Holiday Icicles,"A sustainable holiday card design with contemporary icicles and a snowflake ornament. Printed with soy ink on 30% recycled, FSC&reg; certified, embossed paper with an earthy look and feel. Request a sample.
 
 Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Holiday_Icicles_H1324KW,https://postycards.com/images/fck/Exterior/2011%20Hol/H1324.jpg,,H1324KW-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1325KW-AA,Birch Perch,"This recycled holiday card features a snowy birch tree with a cardinal. Printed with soy ink on 100% recycled, FSC&reg; certified paper.
 
 Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Birch_Perch_H1325KW,https://postycards.com/images/fck/Exterior/2011%20Hol/H1325.jpg,,H1325KW-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1326KW-AA,Green Frog,"Make a statement with this holiday card featuring a green frog wrapped around an ornament of the world. Printed with soy ink on 30% recycled, FSC&reg; certified paper.
 
 Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.
 
 &nbsp;",New,30.00 USD,in stock,https://postycards.com/catalog/product/Green_Frog_H1326KW,https://postycards.com/images/fck/Exterior/2011%20Hol/H1326.jpg,,H1326KW-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1327KW-AA,Green Holiday Thank You,"This recycled thank you card is perfect to send during the holiday season. Printed with soy ink on 100% recycled, FSC&reg; certified paper.
 
 Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Green_Holiday_Thank_You_H1327KW,https://postycards.com/images/fck/Exterior/2011%20Hol/H1327.jpg,,H1327KW-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1328KW-AA,Recycle Greetings,"An organic Christmas tree with recycling signs as ornaments. Printed with soy ink on 30% recycled, FSC&reg; certified paper.
 
 Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Recycle_Greetings_H1328KW,https://postycards.com/images/fck/Exterior/2011%20Hol/H1328.jpg,,H1328KW-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1330L-AA,Merry Christmas,"This elegant Christmas card features silver glitter foil embossing and is printed on FSC&reg; certified paper. It is the perfect size for enclosing holiday checks, holiday letters or gift cards.
 
 As an option, this card can be die cut to hold a business card or gift card. Call 1-800-554-5018 for pricing and details.
 
 
 
 Includes 26 white envelopes for every 25 cards ordered.
 
 &nbsp;",New,30.00 USD,in stock,https://postycards.com/catalog/product/Merry_Christmas_H1330L,https://postycards.com/images/fck/Exterior/2011%20Hol/H1330.jpg,,H1330L-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H1331L-AA,Holiday Snowman,"This snowman greeting card is the perfect size for enclosing holiday checks, holiday letters or gift cards. Featuring FSC&reg; certified paper and silver holographic foil embossing.
 
 As an option, this card can be die cut to hold a business card or gift card. Call 1-800-554-5018 for pricing and details.
 
 
 
 Includes 26 white envelopes for every 25 cards ordered.
 
 &nbsp;",New,30.00 USD,in stock,https://postycards.com/catalog/product/Holiday_Snowman_H1331L,https://postycards.com/images/fck/Exterior/2011%20Hol/H1331.jpg,,H1331L-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2109U-AA,Sweet Autumn,"This exquisite Thanksgiving card features a quote from Elinor Wylie and copper foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Sweet_Autumn_H2109U,https://postycards.com/images/fck/Exterior/2012%20TG/H2109.jpg,,H2109U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2116KW-AA,Swirling Leaves,"A simple graphic leaf design on a natural background portray your concern for the environment. Printed with soy ink on 100% recycled, FSC&reg; certified, textured paper.
 
 Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Swirling_Leaves_H2116KW,https://postycards.com/images/fck/Exterior/2012%20TG/H2116.jpg,,H2116KW-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2180U-AA,Patriotic Package,"This patriotic holiday card with a beautifully wrapped gift is a wonderful way to show your support for the USA. Featuring FSC&reg; certified paper and silver sparkle holographic foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Patriotic_Package_H2180U,https://postycards.com/images/fck/Exterior/2012%20Hol/H2180.jpg,,H2180U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2182U-AA,Red Berry Wreath,"This red berry wreath surrounded by snow will make a great impression on customers and employees. Featuring FSC&reg; certified paper and silver foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Red_Berry_Wreath_H2182U,https://postycards.com/images/fck/Exterior/2012%20Hol/H2182.jpg,,H2182U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2186U-AA,Patriotic Wreath,"This patriotic holiday card includes a holiday wreath with American flags. Featuring FSC&reg; certified paper and gold foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Patriotic_Wreath_H2186U,https://postycards.com/images/fck/Exterior/2012%20Hol/H2186.jpg,,H2186U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2187U-AA,Wall Street Sparkle,"A photograph of Wall Street during the holiday season makes this elegant card perfect for the financial industry. Featuring silver sparkle foil embossing and FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Wall_Street_Sparkle_H2187U,https://postycards.com/images/fck/Exterior/2012%20Hol/H2187.jpg,,H2187U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2188U-AA,Island Holiday,"A tropical holiday card featuring festive palm trees and gold foil embossing. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.
 
 &nbsp;",New,30.00 USD,in stock,https://postycards.com/catalog/product/Island_Holiday_H2188U,https://postycards.com/images/fck/Exterior/2012%20Hol/H2188.jpg,,H2188U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2189U-AA,Fairlane Christmas,"This photograph of a classic Ford Fairlane is perfect for anyone with a love of automobiles. Featuring FSC&reg; certified paper and gold foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Fairlane_Christmas_H2189U,https://postycards.com/images/fck/Exterior/2012%20Hol/H2189.jpg,,H2189U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2190U-AA,New Year Surprise,"Help customers and employees ring in the new year with this fun and festive business New Year's card. Featuring gold holographic sparkle foil embossing and FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/New_Year_Surprise_H2190U,https://postycards.com/images/fck/Exterior/2012%20Hol/H2190.jpg,,H2190U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
